frequency,amplitude,duration,label,class,timestamp
4.370861069626263,0.18513292883861965,0.5972407990982214,0,Bird,2024-08-30 14:12:47.846821
9.556428757689245,0.5419009473783581,0.5692597182367997,0,Bird,2024-08-30 14:11:47.846835
7.587945476302646,0.8729458358764083,1.8218837029899697,0,Bird,2024-08-30 14:10:47.846836
6.538056384420294,0.7354570653044165,0.32813691499802017,1,Drone,2024-08-30 14:09:47.846837
2.4041677639819286,0.8065611478614497,0.6167044796443989,0,Bird,2024-08-30 14:08:47.846838
5.517103351019115,0.8015963609918388,1.4519748997135338,1,Drone,2024-08-30 14:07:47.846838
6.3896656053379015,1.05958071487312,0.7024392796968068,1,Drone,2024-08-30 14:06:47.846839
8.795585311974417,0.8491956515653193,1.5757500582148443,0,Bird,2024-08-30 14:05:47.846840
6.41003510568888,0.24966800885918594,0.22419569937233197,0,Bird,2024-08-30 14:04:47.846841
7.684623543155795,0.9601620823961732,0.7943925592592397,1,Drone,2024-08-30 14:03:47.846842
2.8616556990537005,0.308414075375352,0.09722371130715043,1,Drone,2024-08-30 14:02:47.846842
9.72918866945795,0.987668007996647,0.2190410865651736,0,Bird,2024-08-30 14:01:47.846843
8.491983767203795,0.9440593396866133,1.8222311613543807,0,Bird,2024-08-30 14:00:47.846844
2.9110519961044856,0.0394268113685059,0.3645662051234308,0,Bird,2024-08-30 13:59:47.846844
6.899161811093759,0.9808410128138012,1.0584923825286843,1,Drone,2024-08-30 13:58:47.846845
7.340466745850375,1.128931079522082,0.49314301770649593,1,Drone,2024-08-30 13:57:47.846846
4.163697617234766,0.44126385586420414,0.3559736558372915,1,Drone,2024-08-30 13:56:47.846846
7.650795847256807,1.0162325597871344,1.425801047948649,1,Drone,2024-08-30 13:55:47.846847
5.242679612999053,1.0136354487435755,0.08448151031380949,1,Drone,2024-08-30 13:54:47.846847
3.6210622617823773,0.03394597858579884,1.3612004037336192,0,Bird,2024-08-30 13:53:47.846848
6.506676052501415,0.6974202672468399,1.9304494250057458,0,Bird,2024-08-30 13:52:47.846849
4.60098080110627,0.585907548566504,0.8756428479676659,1,Drone,2024-08-30 13:51:47.846850
4.972112674085176,1.3697254231074516,1.55675899024883,1,Drone,2024-08-30 13:50:47.846850
4.297256589643226,0.9710582451653678,0.19928997064344517,0,Bird,2024-08-30 13:49:47.846851
5.104629857953324,0.9442664891134339,0.8957073062409067,0,Bird,2024-08-30 13:48:47.846851
8.066583652537123,0.47421421665746377,0.5942998028278972,0,Bird,2024-08-30 13:47:47.846852
2.7970640394252375,0.8620426509893134,1.4885598334633865,0,Bird,2024-08-30 13:46:47.846853
9.424572480314872,1.3010701319799984,1.923740865499189,1,Drone,2024-08-30 13:45:47.846853
6.331731119758382,0.31910047324325563,0.5874071186440708,0,Bird,2024-08-30 13:44:47.846854
3.6167561470195224,0.9193080494318671,1.1966041939670375,1,Drone,2024-08-30 13:43:47.846855
6.467903667112945,0.03700763471549262,0.47638550224350623,0,Bird,2024-08-30 13:42:47.846855
2.5347171131856236,0.596269878482053,1.1741274836860587,0,Bird,2024-08-30 13:41:47.846856
1.5854643368675156,0.23000883728770305,0.9814717247078387,0,Bird,2024-08-30 13:40:47.846856
11.03688670380674,0.273774610452797,1.5493043578356853,1,Drone,2024-08-30 13:39:47.846857
10.85321825871019,0.3545200950058034,1.174524593251708,1,Drone,2024-08-30 13:38:47.846858
8.27557613304815,0.6962887758781398,0.7640621069649557,0,Bird,2024-08-30 13:37:47.846859
5.0238392276441655,0.5531248373889968,0.24402424989339383,1,Drone,2024-08-30 13:36:47.846859
3.6556477684268933,1.0324771614391792,-0.05119480635287521,1,Drone,2024-08-30 13:35:47.846860
7.158097238609412,0.06535634079894237,0.5281021669073467,0,Bird,2024-08-30 13:34:47.846861
4.961372443656412,0.31529033783061033,0.5768366565465661,0,Bird,2024-08-30 13:33:47.846861
3.1508788119297244,0.6254060225541664,1.6628146003469846,1,Drone,2024-08-30 13:32:47.846862
9.501710392459813,1.0497619138591359,0.8415452943583164,1,Drone,2024-08-30 13:31:47.846862
2.0441063079558193,0.4257498422812267,0.6604429356637511,1,Drone,2024-08-30 13:30:47.846863
9.18388361870904,0.6258913764370091,0.31806085655151317,0,Bird,2024-08-30 13:29:47.846864
3.3290198344001523,0.8859777482361871,1.7342654173639263,0,Bird,2024-08-30 13:28:47.846864
7.737327114903051,1.0217962501874944,1.4357078177702822,1,Drone,2024-08-30 13:27:47.846865
3.8053996848046987,0.23295947475363377,0.22856988761000302,0,Bird,2024-08-30 13:26:47.846866
5.680612190600297,0.02440078155653802,1.4448866847365605,0,Bird,2024-08-30 13:25:47.846866
7.432490070482199,1.2045371394212725,1.0039830047047928,1,Drone,2024-08-30 13:24:47.846867
5.480731922149014,0.4205973010287054,0.1874474233386898,1,Drone,2024-08-30 13:23:47.846867
9.726261649881026,0.8747016726841994,0.9707712189044473,0,Bird,2024-08-30 13:22:47.846868
7.976195410250031,0.528937134027212,1.0209229455470892,0,Bird,2024-08-30 13:21:47.846869
12.358985896849127,1.0159595512695043,-0.056519765725343896,1,Drone,2024-08-30 13:20:47.846869
9.053446153848839,0.7987832357736654,1.8968264793005363,0,Bird,2024-08-30 13:19:47.846870
6.381099809299767,0.9979341105333375,1.7149532058132575,0,Bird,2024-08-30 13:18:47.846871
12.416860542852962,0.6330071349184418,1.0159666905691396,1,Drone,2024-08-30 13:17:47.846871
3.164634607771134,1.0987018907927006,0.9221100006378378,1,Drone,2024-08-30 13:16:47.846872
2.763845761772307,0.40193091360924216,0.8823545290105661,0,Bird,2024-08-30 13:15:47.846872
1.4070456001948426,0.47987562030390885,1.336849587586813,0,Bird,2024-08-30 13:14:47.846873
3.927972976869379,0.6275054632183701,1.1363205518731203,0,Bird,2024-08-30 13:13:47.846874
6.030412947419439,1.2337558446518089,0.04783791435408841,1,Drone,2024-08-30 13:12:47.846874
3.442141285965063,0.9840834691992951,1.0737550326636303,0,Bird,2024-08-30 13:11:47.846875
8.458637582367365,0.7682734138645182,1.632166872742395,0,Bird,2024-08-30 13:10:47.846875
6.303816314833953,0.44237723943771456,0.8329905320470854,1,Drone,2024-08-30 13:09:47.846876
5.820567707843617,0.5368974287143182,-0.2666186304280892,1,Drone,2024-08-30 13:08:47.846877
5.884264748424236,0.7375823015888915,1.5939285788296629,0,Bird,2024-08-30 13:07:47.846878
5.139755900223919,0.3668729029879798,0.1342466921217529,1,Drone,2024-08-30 13:06:47.846878
11.555834512757263,0.2207996429422689,0.22871639091933454,1,Drone,2024-08-30 13:05:47.846879
1.6709557931179373,0.35462215764077654,0.4129420715213622,0,Bird,2024-08-30 13:04:47.846879
14.192997297695598,0.71679487047754,0.24018896793660766,1,Drone,2024-08-30 13:03:47.846880
9.51958040728227,0.5463372500515334,1.0500269012300802,1,Drone,2024-08-30 13:02:47.846882
2.7884411338075514,0.23360775104990994,1.086833133057481,0,Bird,2024-08-30 13:01:47.846883
5.250239446308421,0.16162638167387672,0.07835475950990262,1,Drone,2024-08-30 13:00:47.846883
8.339152856093508,0.01787393473341381,1.7678771484888776,0,Bird,2024-08-30 12:59:47.846884
7.361716094628554,0.9877223897360315,1.7712055244079055,0,Bird,2024-08-30 12:58:47.846885
9.418400825490771,0.5840721461900125,1.6899240442800656,1,Drone,2024-08-30 12:57:47.846885
8.917265706266765,0.5896679636648231,0.22861921840209798,1,Drone,2024-08-30 12:56:47.846886
4.113364552639757,0.7844924214081703,0.46611346364325346,1,Drone,2024-08-30 12:55:47.846887
4.226191556898454,0.21825388786506417,1.9714803466676625,0,Bird,2024-08-30 12:54:47.846888
4.505666889492655,1.272762472479431,1.3472583745865565,1,Drone,2024-08-30 12:53:47.846888
8.767930832880342,0.786345014415552,0.15161810032856365,0,Bird,2024-08-30 12:52:47.846889
10.800835246857025,0.2411037741268261,0.042741978394832486,1,Drone,2024-08-30 12:51:47.846889
5.7851011190097745,0.8085262322833733,0.5682744601431546,1,Drone,2024-08-30 12:50:47.846890
5.870998526632441,1.2620476295045358,1.476768840404381,1,Drone,2024-08-30 12:49:47.846891
3.79884089544096,0.9447320222914103,1.123533416110157,0,Bird,2024-08-30 12:48:47.846891
5.5678154266324205,0.9502209988832699,1.0182929976857358,1,Drone,2024-08-30 12:47:47.846892
9.836405161041071,0.8101890572638655,0.08695266600594681,1,Drone,2024-08-30 12:46:47.846892
6.738017242196918,0.16703394609207523,1.3478821989761587,0,Bird,2024-08-30 12:45:47.846893
8.98491468318694,0.9911686261369765,1.6619960051404283,0,Bird,2024-08-30 12:44:47.846894
6.23203040581763,0.5963266016220465,0.5022549624732886,1,Drone,2024-08-30 12:43:47.846894
6.833572341760175,1.230262060864533,1.4178360584307979,1,Drone,2024-08-30 12:42:47.846895
8.296661221913741,0.7530555955590665,1.6698465101861812,1,Drone,2024-08-30 12:41:47.846895
7.847065437552077,0.6077367948788591,0.4871562723426093,0,Bird,2024-08-30 12:40:47.846896
6.051494778125466,0.5126885110165086,1.0943262992700085,0,Bird,2024-08-30 12:39:47.846897
7.938704619591049,0.2306698117177587,0.6455621203606935,0,Bird,2024-08-30 12:38:47.846898
5.444160367279517,0.17652803200550826,1.6064233961642946,0,Bird,2024-08-30 12:37:47.846898
6.853729093426038,0.5930935804155926,1.0197854080557378,1,Drone,2024-08-30 12:36:47.846899
4.847869165226947,0.18643826214425452,1.3057065933455771,0,Bird,2024-08-30 12:35:47.846899
1.2287721406968566,0.7795844735667533,1.6160369032701987,0,Bird,2024-08-30 12:34:47.846900
1.97102284293974,0.3501252591667301,0.8523438980586643,0,Bird,2024-08-30 12:33:47.846901
1.9889803880463555,0.15715848349433093,1.7045995151674216,1,Drone,2024-08-30 12:32:47.846901
9.582080785571405,1.3607962401387306,0.9549206071856329,1,Drone,2024-08-30 12:31:47.846902
3.82920382968694,0.8837858849634257,0.4001141633871612,0,Bird,2024-08-30 12:30:47.846902
5.577136220482325,0.927752283195213,1.4222083245207247,0,Bird,2024-08-30 12:29:47.846903
10.261647266952753,1.3705472848333187,1.5872980021648568,1,Drone,2024-08-30 12:28:47.846904
4.15781896168396,0.6223928939016928,0.40300601866657115,1,Drone,2024-08-30 12:27:47.846904
8.822001065124002,0.8193041241677745,1.2937926458718136,1,Drone,2024-08-30 12:26:47.846905
9.22849808519189,0.8496451699737042,1.3762561099101394,1,Drone,2024-08-30 12:25:47.846905
7.694802398746849,1.1741665588104728,0.40159964583285607,1,Drone,2024-08-30 12:24:47.846906
6.542451815185091,0.3422341265545863,1.739038954052385,1,Drone,2024-08-30 12:23:47.846907
6.464065425909399,0.9854534555775359,0.3288673117886323,1,Drone,2024-08-30 12:22:47.846908
3.1659971986146718,0.25565623547555083,0.14844725724321306,1,Drone,2024-08-30 12:21:47.846908
9.367278871083158,0.22381761482262308,0.45002719455224965,0,Bird,2024-08-30 12:20:47.846909
8.273083416079754,0.5369744228934136,1.7985804490149537,0,Bird,2024-08-30 12:19:47.846910
6.700633808593811,0.5929399348417032,1.3431558494174274,0,Bird,2024-08-30 12:18:47.846910
8.84314531168946,0.5800862078378112,0.3889981381223184,0,Bird,2024-08-30 12:17:47.846911
8.23304869209203,0.09148683739775487,0.936614494899863,0,Bird,2024-08-30 12:16:47.846911
2.6791305299743224,0.8774608626303804,1.2690662476326238,0,Bird,2024-08-30 12:15:47.846912
13.012662922127312,0.4168332013194409,-0.016703555790853863,1,Drone,2024-08-30 12:14:47.846913
6.729695877892622,0.5588639819050911,1.68034452465603,1,Drone,2024-08-30 12:13:47.846913
8.266961396476562,0.8887480798689772,1.6268467173389167,0,Bird,2024-08-30 12:12:47.846914
9.06482169931144,0.9556514982297534,1.0598928697956127,0,Bird,2024-08-30 12:11:47.846915
4.953068947507636,0.9354751742730414,1.5272868168763691,1,Drone,2024-08-30 12:10:47.846915
6.360826187275017,1.1546774981752426,0.5137284097211023,1,Drone,2024-08-30 12:09:47.846916
4.299761226578626,1.127754012929306,1.9454264467627755,1,Drone,2024-08-30 12:08:47.846916
4.843970097636307,0.5508573706091393,1.3690479977268915,0,Bird,2024-08-30 12:07:47.846917
8.365399847108936,0.2527951844653271,1.0868533812297967,1,Drone,2024-08-30 12:06:47.846918
8.74657524930709,0.4084532130706987,0.41531430106199146,0,Bird,2024-08-30 12:05:47.846918
1.0625691747807164,0.372688517012314,1.7756627407788235,0,Bird,2024-08-30 12:04:47.846919
8.733370398651482,0.515038988124578,0.8665537856873908,1,Drone,2024-08-30 12:03:47.846920
8.508027848033223,0.7833965845540698,0.02992019631051135,1,Drone,2024-08-30 12:02:47.846920
2.9989702942365724,0.4958757350787708,0.12395428795394219,0,Bird,2024-08-30 12:01:47.846921
4.370406278941022,0.4822442311844642,1.0702407504763432,1,Drone,2024-08-30 12:00:47.846922
5.7946334793765555,0.65089222499757,1.0079431821485623,1,Drone,2024-08-30 11:59:47.846922
9.486187335212673,0.6832587636595959,1.4667718825014011,0,Bird,2024-08-30 11:58:47.846923
6.339478814261417,0.5523242356896625,1.7629891069578572,1,Drone,2024-08-30 11:57:47.846923
5.669115595690295,0.8512069140487687,0.2508725108217561,0,Bird,2024-08-30 11:56:47.846924
7.3271706300566,0.4951465270139743,1.4898433316466884,0,Bird,2024-08-30 11:55:47.846925
5.729970988882616,0.8564991503049886,0.4473335867917119,1,Drone,2024-08-30 11:54:47.846925
9.746038744488645,0.5924077846595176,1.7305364009986115,0,Bird,2024-08-30 11:53:47.846926
9.662025654479,0.8246809659251492,1.6562206763371465,0,Bird,2024-08-30 11:52:47.846926
7.808213421825155,0.5042689819166044,0.7177602917795083,1,Drone,2024-08-30 11:51:47.846927
7.81558182420292,1.1072693798348408,1.286091872099975,1,Drone,2024-08-30 11:50:47.846928
6.039401853050021,0.6315754157138946,0.5224580156452607,1,Drone,2024-08-30 11:49:47.846928
3.5635644493972087,0.2670282701694213,0.9952190079723477,0,Bird,2024-08-30 11:48:47.846929
1.3319825261907952,0.878629986355158,1.661110105649896,0,Bird,2024-08-30 11:47:47.846930
8.922405776319327,1.1362876422075883,0.9592996915902643,1,Drone,2024-08-30 11:46:47.846930
5.524111209059753,0.6584518346584255,0.7798167041183394,0,Bird,2024-08-30 11:45:47.846931
4.447862213983185,1.2871033026018437,0.7261786933048431,1,Drone,2024-08-30 11:44:47.846931
8.505606694381695,0.9517234326449999,1.3832955801028852,1,Drone,2024-08-30 11:43:47.846932
9.174392973699883,0.7083629767150348,0.7368952900046581,0,Bird,2024-08-30 11:42:47.846933
5.145385531089888,1.1957458236696281,0.09253160817689443,1,Drone,2024-08-30 11:41:47.846933
2.304053848821008,0.6974714616692836,1.4528266386284834,0,Bird,2024-08-30 11:40:47.846934
5.405074842498067,0.6801407717603004,1.6693586041453554,0,Bird,2024-08-30 11:39:47.846935
10.023172518540207,0.8103099487443137,0.22815613835540083,1,Drone,2024-08-30 11:38:47.846935
3.178497443603504,0.7527166395576412,0.555760814236295,0,Bird,2024-08-30 11:37:47.846936
8.751277707224205,0.5768262015280086,0.03164890736761877,1,Drone,2024-08-30 11:36:47.846936
7.854576537958458,0.8808707591989284,0.7610886820061166,0,Bird,2024-08-30 11:35:47.846937
3.1387378959315972,0.871843527745232,0.955666859920284,0,Bird,2024-08-30 11:34:47.846938
7.553947137506736,0.029247283034559146,1.5227700402302822,0,Bird,2024-08-30 11:33:47.846938
6.859318242225568,1.081373569809513,1.2451297495947022,1,Drone,2024-08-30 11:32:47.846939
6.690752475342215,0.1288698674734452,1.2797642782090193,0,Bird,2024-08-30 11:31:47.846939
6.952982445962963,0.5655680233624328,0.3630869127899644,1,Drone,2024-08-30 11:30:47.846940
5.821972156672826,0.7435082562916078,1.6987503508610438,0,Bird,2024-08-30 11:29:47.846941
1.8126079304896747,0.1607598960483082,0.9954456180565127,0,Bird,2024-08-30 11:28:47.846941
10.708615526544865,1.1726614350312552,1.569568337851439,1,Drone,2024-08-30 11:27:47.846942
8.082922559647116,0.8848348666559731,0.9532314488956741,1,Drone,2024-08-30 11:26:47.846942
3.482064517157914,0.9268946647128706,-0.07732611745549312,1,Drone,2024-08-30 11:25:47.846943
1.4918345845781231,0.3418923619832885,1.3566304152133855,1,Drone,2024-08-30 11:24:47.846944
8.563230328344805,0.6355502161770625,0.34393731094697566,1,Drone,2024-08-30 11:23:47.846944
7.098079256580542,0.6169269183757422,1.404021673703585,0,Bird,2024-08-30 11:22:47.846945
1.1492904603507053,0.9811861780274235,0.23231818150857092,0,Bird,2024-08-30 11:21:47.846945
9.231828958931674,0.9944993271340972,0.11205109363769639,1,Drone,2024-08-30 11:20:47.846946
3.0384619767814414,0.2598035810641598,1.7259007919209939,0,Bird,2024-08-30 11:19:47.846947
6.806555113685048,0.6340057030996114,0.5316411583446783,0,Bird,2024-08-30 11:18:47.846947
2.569297861044923,0.5399853797158555,1.690378137961586,0,Bird,2024-08-30 11:17:47.846948
8.085919894697303,0.8034437459998331,0.34072814614690233,1,Drone,2024-08-30 11:16:47.846949
4.480618116704837,0.10698063882695841,1.3214756291115446,0,Bird,2024-08-30 11:15:47.846949
9.43056989863061,0.761027902502028,1.4188860896686788,0,Bird,2024-08-30 11:14:47.846950
2.2376884973139393,0.5412665786761103,1.0740440309756005,0,Bird,2024-08-30 11:13:47.846950
7.823445405507606,1.0982716321029904,0.5623986547746106,1,Drone,2024-08-30 11:12:47.846951
2.021261691165302,0.3418721660386861,0.5040243151050826,0,Bird,2024-08-30 11:11:47.846952
9.322242564507064,0.6326218931339481,0.16305977366860983,0,Bird,2024-08-30 11:10:47.846952
10.080720804962072,1.0811643326270788,0.5716409762833898,1,Drone,2024-08-30 11:09:47.846953
6.708440298880765,0.49026237635017894,1.2688892914503858,1,Drone,2024-08-30 11:08:47.846953
6.939856414307611,0.9372284872364511,1.882779155052117,0,Bird,2024-08-30 11:07:47.846954
8.354999801810942,0.6878857223008134,1.7552885162997989,0,Bird,2024-08-30 11:06:47.846955
7.933419894271731,0.07319470795285138,1.099630519226189,1,Drone,2024-08-30 11:05:47.846955
6.097681149376261,0.5730922354544417,1.5247426736013463,1,Drone,2024-08-30 11:04:47.846956
3.27244804586033,1.196061497919748,1.0405073700928713,1,Drone,2024-08-30 11:03:47.846956
5.972217715116859,0.25191869837337394,0.47810545629949813,1,Drone,2024-08-30 11:02:47.846957
11.698620009887101,0.7607666271727958,1.745290344015257,1,Drone,2024-08-30 11:01:47.846958
12.979982773644721,0.5179288658776777,1.0326766850424494,1,Drone,2024-08-30 11:00:47.846958
7.870041115516985,0.8811874364199064,0.8679948889084692,1,Drone,2024-08-30 10:59:47.846959
4.051268119438306,0.04574203381251285,0.310879991505614,0,Bird,2024-08-30 10:58:47.846960
4.293405532570542,1.3114941195158836,0.7946742450091171,1,Drone,2024-08-30 10:57:47.846960
12.341062732702714,1.2262493650391422,0.7506948870925649,1,Drone,2024-08-30 10:56:47.846961
9.073992339573193,0.9688778552856915,1.742670858093073,0,Bird,2024-08-30 10:55:47.846961
13.649803257182587,0.818837629103203,0.6465868863735411,1,Drone,2024-08-30 10:54:47.846962
9.346361949863978,0.6214560105858249,0.6766365646740844,1,Drone,2024-08-30 10:53:47.846962
6.77828481538859,0.7582631959290226,1.9559206241702527,0,Bird,2024-08-30 10:52:47.846963
5.149759526418628,0.061268950188602844,0.13309502290569608,1,Drone,2024-08-30 10:51:47.846964
2.454658426851524,0.022123551528997254,0.9028420137926947,0,Bird,2024-08-30 10:50:47.846964
9.086987696743714,0.32361021914954125,0.17984688282567005,0,Bird,2024-08-30 10:49:47.846965
6.457861536936309,0.48864319040466575,1.5058178294571676,0,Bird,2024-08-30 10:48:47.846966
1.0827734645496667,0.7704074178077932,1.8443454491783862,0,Bird,2024-08-30 10:47:47.846966
5.608578765491152,1.075827337129721,0.18416306036583252,1,Drone,2024-08-30 10:46:47.846967
6.971515921972502,0.44590270637674834,1.7308491859183297,0,Bird,2024-08-30 10:45:47.846967
1.0455542546159682,0.2736266662816659,0.6552146378776057,0,Bird,2024-08-30 10:44:47.846968
7.2640740649876765,1.3214980571052202,1.376970547904317,1,Drone,2024-08-30 10:43:47.846969
5.938604104299275,0.42618130223597295,1.5325276168338895,0,Bird,2024-08-30 10:42:47.846969
7.227056779234239,0.4513870243296755,1.6293228759987333,0,Bird,2024-08-30 10:41:47.846970
6.867651335523405,0.16362382119166918,0.13421245564086356,0,Bird,2024-08-30 10:40:47.846971
3.018423785145038,0.7948095487499294,1.9293396784406491,0,Bird,2024-08-30 10:39:47.846971
12.360157222562151,0.9501195969341225,1.1422648631185908,1,Drone,2024-08-30 10:38:47.846972
3.135241787471201,0.2207696127887604,0.6790270812336533,0,Bird,2024-08-30 10:37:47.846972
5.62845660239965,0.3804061034963178,1.5816986007732559,1,Drone,2024-08-30 10:36:47.846973
8.113119660794995,1.1783665281003746,0.48302275387581717,1,Drone,2024-08-30 10:35:47.846974
6.846696091424932,0.6545112142811352,1.758232295175643,0,Bird,2024-08-30 10:34:47.846974
8.643010694447602,0.2732595269982093,0.31390274178268035,0,Bird,2024-08-30 10:33:47.846975
6.91851603070309,0.9508635622504104,1.4370033571755119,0,Bird,2024-08-30 10:32:47.846975
6.114777430019244,0.15105789178090023,1.1273271056253296,0,Bird,2024-08-30 10:31:47.846976
6.520495478090311,0.5344558542268163,-0.11437369475745568,1,Drone,2024-08-30 10:30:47.846977
5.23810758756083,1.152963491831441,0.48890649658362395,1,Drone,2024-08-30 10:29:47.846977
5.249365966902858,0.5295447812234069,0.058407452340730165,1,Drone,2024-08-30 10:28:47.846978
3.195906790411752,0.6385259476640855,0.990659134382561,0,Bird,2024-08-30 10:27:47.846978
10.066137296218123,0.8550951668365578,0.5738125044599676,1,Drone,2024-08-30 10:26:47.846979
4.537879522000844,0.27421520234867003,1.2368792201657417,0,Bird,2024-08-30 10:25:47.846980
9.02841899659402,0.9839776479598282,0.6647518346463727,0,Bird,2024-08-30 10:24:47.846980
6.680247633975366,0.409334006315043,0.6698463118632709,0,Bird,2024-08-30 10:23:47.846981
8.153301731874835,0.8940992036791344,1.5120670775900464,0,Bird,2024-08-30 10:22:47.846981
5.523733837946729,0.22995460589108618,0.19147138835887156,0,Bird,2024-08-30 10:21:47.846982
8.425707597929835,0.5751192984115439,1.487590107201079,1,Drone,2024-08-30 10:20:47.846983
7.9402490461206074,0.495538063228454,1.4506635245092256,1,Drone,2024-08-30 10:19:47.846984
2.7571868901824006,0.651666825375885,1.3688288981301724,0,Bird,2024-08-30 10:18:47.846984
9.856870299527216,0.4280966797217852,0.8857854069726505,1,Drone,2024-08-30 10:17:47.846985
3.526951261967702,0.864358249839637,1.7953747464653391,0,Bird,2024-08-30 10:16:47.846985
1.2188436978830846,0.47320990669155716,0.45212734110455743,0,Bird,2024-08-30 10:15:47.846986
6.80925066316451,0.9681934279147217,0.25004140816257436,0,Bird,2024-08-30 10:14:47.846987
5.483451678133882,0.4961908277809748,0.327285931833068,1,Drone,2024-08-30 10:13:47.846987
9.464127259176228,0.8686231679556108,1.6096987295303615,0,Bird,2024-08-30 10:12:47.846988
9.585357193023286,0.7765968527917417,0.1658735067803183,0,Bird,2024-08-30 10:11:47.846988
13.019020085477162,0.7887169600472902,0.7911374658076762,1,Drone,2024-08-30 10:10:47.846989
4.609455910701303,1.341948379459745,1.4955191092828748,1,Drone,2024-08-30 10:09:47.846990
1.1734993598580534,0.8773881654007748,1.6440144762221867,1,Drone,2024-08-30 10:08:47.846990
9.354867063289529,0.6262203216314154,1.0907468091828199,0,Bird,2024-08-30 10:07:47.846991
4.8536573348558285,0.13124487768238757,0.22091772764462045,0,Bird,2024-08-30 10:06:47.846991
11.755880815805755,0.052005102665484026,1.1896319536537094,1,Drone,2024-08-30 10:05:47.846992
9.672579793803276,0.9208478478156868,1.2380591655367,0,Bird,2024-08-30 10:04:47.846993
